web-scraper-order,web-scraper-start-url,headline,headline-href,datetime,body
"1681220734-109","https://www.9news.com.au/medicinal-cannabis","GPs send dying Australians underground in their search for medicinal cannabis","https://www.9news.com.au/health/gps-send-dying-australians-underground-in-their-search-for-medicinal-cannabis/6e8fd0ab-c88a-4346-99e6-3a5cbb1118e6","12:06pm Feb 14, 2017","""[Compassionate suppliers] are still being raided. We're still be treated like common criminals. And this is not what it's about, it's all about trying to help our fellow Australians through this terrible time in their life."""
"1681220734-110","https://www.9news.com.au/medicinal-cannabis","GPs send dying Australians underground in their search for medicinal cannabis","https://www.9news.com.au/health/gps-send-dying-australians-underground-in-their-search-for-medicinal-cannabis/6e8fd0ab-c88a-4346-99e6-3a5cbb1118e6","12:06pm Feb 14, 2017",""
"1681220734-111","https://www.9news.com.au/medicinal-cannabis","GPs send dying Australians underground in their search for medicinal cannabis","https://www.9news.com.au/health/gps-send-dying-australians-underground-in-their-search-for-medicinal-cannabis/6e8fd0ab-c88a-4346-99e6-3a5cbb1118e6","12:06pm Feb 14, 2017",""
"1681220734-112","https://www.9news.com.au/medicinal-cannabis","GPs send dying Australians underground in their search for medicinal cannabis","https://www.9news.com.au/health/gps-send-dying-australians-underground-in-their-search-for-medicinal-cannabis/6e8fd0ab-c88a-4346-99e6-3a5cbb1118e6","12:06pm Feb 14, 2017",""
"1681220737-113","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","A NSW father will keep breaking the law to get black market medicinal cannabis for his sick son because he claims Australia's newly legalised system is too onerous and expensive."
"1681220737-114","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","Former nurse Michael Oakley told"
"1681220737-115","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","Ben's disorder means the 21-year-old suffers acute full body muscle spasms so severe that each seizure can put his life in danger."
"1681220737-116","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","He has described the terrible seizures as like having a Taser pushed up against his spine."
"1681220737-117","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","The agonising spasms, which raise his blood pressure, pulse and body temperature to extreme and critical levels, can last up to two hours."
"1681220737-118","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","Prior to first taking medicinal cannabis oil, Mr Oakley said Ben had suffered more than 600 seizures during a two-year period where no pharmaceutical drugs helped."
"1681220737-119","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","In the two years since, Mr Oakley said his son had only endured three short episodes."
"1681220737-120","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","But despite being legalised as a medicine by the Federal Government in November last year, Mr Oakley still gets medicinal cannabis for his son from the illegal black market."
"1681220737-121","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017",""
"1681220737-122","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","Mr Oakley said it took three months to get government approval for Ben's medicine."
"1681220737-123","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","And the oil, imported from a Canadian company, would cost $30,000 each year, he said."
"1681220737-124","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","""I'd be lying if I said I wasn't pissed off about the current situation,"" Mr Oakley said."
"1681220737-125","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","Mr Oakley instead uses what is known as a compassionate supplier on the black market, a person who makes and provides Ben's medicinal cannabis oil for no charge."
"1681220737-126","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","""The government are still making it harder to get medicinal cannabis than to get a gun in this country,"" Mr Oakley said."
"1681220737-127","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","""I don't care about breaking the law for my son. I'll do that to the end of time, because he is my boy."""
"1681220737-128","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","A spokesperson for the Federal Department of Health told"
"1681220737-129","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","""Patients claiming that they are being"
"1681220737-130","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","National figures obtained by nine.com.au show there have been 137 approvals for prescriptions under the Therapeutic Goods Administration (TGA) Special Access scheme since November last year."
"1681220737-131","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","The department of health spokesperson said ""there is some contention that applying … is too hard and onerous""."
"1681220737-132","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","Mr Oakley said doctors he had encountered knew little about medicinal cannabis and had been placed in an ""impossible situation"" by the Federal Government."
"1681220737-133","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","Doctors face an overwhelming amount of bureaucracy to prescribe medicinal cannabis, he claimed."
"1681220737-134","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","""Most doctors don't have the time to find more information about it,"" he said."
"1681220737-135","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","""And they are not interested in taking it on because of all the drama."""
"1681220737-136","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","NSW father Craig Goodwin is a former compassionate supplier who spent"
"1681220737-137","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","Goodwin told"
"1681220737-138","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","""In one fortnight alone I was contacted by 272 people trying to access medicinal oil,"" he said."
"1681220737-139","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","""The governments lack of action and inability to move on this has created a huge hole. People in Australia know this stuff is out there, they want it and they can't get it."""
"1681220737-140","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","The 52-year-old was critical of what he said was a tiny number of people who had been successfully approved by the government scheme."
"1681220737-141","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","""Unscrupulous profiteers"" had moved in to take advantage of demand, Goodwin claimed."
"1681220737-142","https://www.9news.com.au/medicinal-cannabis","Medicinal cannabis laws not working, campaigners claim","https://www.9news.com.au/health/harder-to-get-oil-than-a-gun-medicinal-cannabis-laws-not-working-campaigners-claim/0a073506-c3f7-49c2-97ef-912f4844ef43","11:26am Aug 16, 2017","Goodwin said opportunist suppliers were now charging $6000 for 60ml of medicinal cannabis oil, which was roughly enough for 20 days."
